Time,O2,DIC,TA,C_pbr,C_tot,1,pH,CO2,HCO3,CO3,PM,P_CO2,P_HCO3,P_CO3,R
2.602988186240445,205.77389454465967,1479.3176822180847,2000.6650264733796,2526.284416938394,2525.284416938394,0.0,8.42857340392039,2.9586652975184893,1140.9014322503326,335.4575846702333,4800.0,0.0,0.0,0.0,-480.0
2.6058373870743576,205.77393499325225,1484.9438167836047,2000.6650264733796,2524.916805338116,2523.916805338116,0.0,8.420745077848688,3.0361256127778327,1149.8566386251084,332.0510525457183,4800.0,0.0,0.0,0.0,-480.0
2.60868658790827,205.77395791433622,1490.5302403881765,2000.6650264733796,2523.549193737838,2522.549193737838,0.0,8.412947883251736,3.1150353752842,1158.750007058239,328.6651979546534,4800.0,0.0,0.0,0.0,-480.0
2.6115357887421826,205.7739709030722,1496.0762146180828,2000.6650264733796,2522.18158213756,2521.18158213756,0.0,8.405182159235704,3.19540315514318,1167.5801486823143,325.3006627806252,4800.0,0.0,0.0,0.0,-480.0
2.614384989576095,205.77397826342494,1501.5809969616068,2000.6650264733796,2520.813970537282,2519.813970537282,0.0,8.397448292010393,3.277236506622464,1176.3456736271187,321.95808682786577,4800.0,0.0,0.0,0.0,-480.0
2.617234190410007,205.77398243433058,1507.0438413437566,2000.6650264733796,2519.446358937004,2518.446358937004,0.0,8.389746715135518,3.3605418938747817,1185.0451918573779,318.638107592504,4800.0,0.0,0.0,0.0,-480.0
2.6200833912439196,205.77398479786592,1512.463998699297,2000.6650264733796,2518.078747336726,2517.078747336726,0.0,8.382077909723387,3.445324614401704,1193.6773140851176,315.3413599997776,4800.0,0.0,0.0,0.0,-480.0
2.622932592077832,205.7739861372152,1517.8407175851837,2000.6650264733796,2516.711135736448,2515.711135736448,0.0,8.374442404586748,3.5315887204457437,1202.2406527604169,312.0684761043211,4800.0,0.0,0.0,0.0,-480.0
2.625,205.77398672930903,1521.7144887141449,2000.6650264733796,2515.7187847338073,2514.7187847338073,0.0,8.368923188943626,3.595111753151981,1208.4104362968699,309.7089406641232,4800.0,0.0,0.0,0.0,-480.0
2.6257817929117446,205.23790701839837,1522.0897445117823,2000.6650264733796,2515.34352893617,2514.34352893617,0.0,8.368387714205337,3.601327499099818,1209.0081124209269,309.4803045917553,4800.0,0.0,0.0,0.0,-480.0
2.628630993745657,203.28417616085835,1523.4573561120603,2000.6650264733796,2513.975917335892,2512.975917335892,0.0,8.366434940038872,3.6240746755308,1211.1863326633822,308.6469487731471,4800.0,0.0,0.0,0.0,-480.0
2.6314801945795696,201.33044530331833,1524.8249677123383,2000.6650264733796,2512.608305735614,2511.608305735614,0.0,8.364480191780114,3.646970317964661,1213.3645547034066,307.81344269096707,4800.0,0.0,0.0,0.0,-480.0
2.6319444444444446,201.01210939597541,1525.0478028474784,2000.6650264733796,2512.385470600474,2511.385470600474,0.0,8.364161501684059,3.650715023487271,1213.7194685942995,307.6776192296914,4800.0,0.0,0.0,0.0,-480.0
2.634329395413482,202.81499541287454,1529.4634833308762,2000.6650264733796,2511.2406989353362,2510.2406989353362,0.0,8.357835315464525,3.7257471832508373,1220.7523831798503,304.985352967775,4800.0,0.0,0.0,0.0,-480.0
2.6371785962473946,204.09720976858176,1534.6965682938608,2000.6650264733796,2509.8730873350582,2508.8730873350582,0.0,8.35031014634803,3.816749030934355,1229.0870246408738,301.79279462205255,4800.0,0.0,0.0,0.0,-480.0
2.6400277970813066,204.82380471416602,1539.883055327201,2000.6650264733796,2508.5054757347802,2507.5054757347802,0.0,8.342821013156627,3.9092338652088388,1237.3471121360008,298.6267093259911,4800.0,0.0,0.0,0.0,-480.0
2.642876997915219,205.23554570942068,1545.0221920768183,2000.6650264733796,2507.1378641345023,2506.1378641345023,0.0,8.335368692152397,4.003197946170655,1245.5312860503595,295.4877080802879,4800.0,0.0,0.0,0.0,-480.0
2.6457261987491316,205.46886779375882,1550.1132285329422,2000.6650264733796,2505.7702525342243,2504.7702525342243,0.0,8.327954006631964,4.098635768164694,1253.638196383359,292.3763963814186,4800.0,0.0,0.0,0.0,-480.0
2.648575399583044,205.60108488087747,1555.1554179489633,2000.6650264733796,2504.4026409339463,2503.4026409339463,0.0,8.320577826480983,4.195539973167436,1261.666504307416,289.2933736683798,4800.0,0.0,0.0,0.0,-480.0
2.6514246004169566,205.67600859920324,1560.1480178042386,2000.6650264733796,2503.0350293336683,2502.0350293336683,0.0,8.313241067619227,4.293901264418862,1269.6148838011156,286.2392327387041,4800.0,0.0,0.0,0.0,-480.0
2.654273801250869,205.7184657708903,1565.090290810567,2000.6650264733796,2501.6674177333903,2500.6674177333903,0.0,8.305944691316949,4.393708320892579,1277.4820233613336,283.21455912834057,4800.0,0.0,0.0,0.0,-480.0
2.6571230020847816,205.74252506036427,1569.9815059618093,2000.6650264733796,2500.2998061331123,2499.2998061331123,0.0,8.29868970338156,4.494947713032047,1285.2666277885035,280.21993046027364,4800.0,0.0,0.0,0.0,-480.0
2.659972202918694,205.75615878552756,1574.8209396258646,2000.6650264733796,2498.9321945328343,2497.9321945328343,0.0,8.291477153204092,4.597603820327656,1292.967420043988,277.25591576154875,4800.0,0.0,0.0,0.0,-480.0
2.6628214037526066,205.76388463553778,1579.6078766779176,2000.6650264733796,2497.5645829325563,2496.5645829325563,0.0,8.284308132657797,4.701658751319029,1300.5831431765384,274.32307475006,4800.0,0.0,0.0,0.0,-480.0
2.6656706045865186,205.7682626582473,1584.3416116735832,2000.6650264733796,2496.1969713322783,2495.1969713322783,0.0,8.277183774843255,4.807092266622984,1308.1125623134474,271.42195709351273,4800.0,0.0,0.0,0.0,-480.0
2.668519805420431,205.77074356103725,1589.0214500602135,2000.6650264733796,2494.8293597320003,2493.8293597320003,0.0,8.270105252668005,4.913881705707555,1315.5544667148404,268.55310163966567,4800.0,0.0,0.0,0.0,-480.0
2.6713690062543436,205.77214941912928,1593.646709424332,2000.6650264733796,2493.4617481317223,2492.4617481317223,0.0,8.263073777262116,5.0220019180027515,1322.9076718824033,265.71703562392577,4800.0,0.0,0.0,0.0,-480.0
2.674218207088256,205.77294607951552,1598.216720772783,2000.6650264733796,2492.0941365314443,2491.0941365314443,0.0,8.25609059621681,5.131425199155976,1330.1710217208622,262.9142738527646,4800.0,0.0,0.0,0.0,-480.0
2.6770674079221686,205.77339752463263,1602.7308298448038,2000.6650264733796,2490.7265249311663,2489.7265249311663,0.0,8.249156991644703,5.242121233129049,1337.3433907443589,260.1453178673157,4800.0,0.0,0.0,0.0,-480.0
2.679916608756081,205.77365334593026,1607.1883984518597,2000.6650264733796,2489.3589133308883,2488.3589133308883,0.0,8.242274278056728,5.354057040908753,1344.4236863215192,257.4106550894319,4800.0,0.0,0.0,0.0,-480.0
2.6827658095899936,205.77379831269107,1611.5888058416874,2000.6650264733796,2487.9913017306103,2486.9913017306103,0.0,8.235443800052643,5.46719693660409,1351.410850951855,254.7107579532283,4800.0,0.0,0.0,0.0,-480.0
